strike_idx,target_time,peak_time,timing_err_ms,peak_force,success,model,seed,task,eval_trial,bpm,source
0,1.509998798370361,1.5749987363815308,64.99993801116966,29.01493263244629,False,A,1,double_160bpm,0,160.0,sim
1,1.6099987030029297,1.614998698234558,4.999995231628418,16.891023635864258,True,A,1,double_160bpm,0,160.0,sim
2,1.889998435974121,1.9549983739852903,64.9999380111692,11.219252586364746,False,A,1,double_160bpm,0,160.0,sim
3,1.969998359680176,1.984998345375061,14.999985694885032,25.83804702758789,True,A,1,double_160bpm,0,160.0,sim
4,2.2500040531158447,,,0.0,False,A,1,double_160bpm,0,160.0,sim
5,2.350006341934204,2.36000657081604,10.000228881835938,16.866100311279297,True,A,1,double_160bpm,0,160.0,sim
6,2.6300127506256104,,,0.0,False,A,1,double_160bpm,0,160.0,sim
7,2.7300150394439697,2.690014123916626,-40.00091552734375,16.423267364501953,False,A,1,double_160bpm,0,160.0,sim
8,3.010021448135376,3.070022821426392,60.001373291016066,16.29267692565918,False,A,1,double_160bpm,0,160.0,sim
9,3.110023736953736,3.1150238513946533,5.000114440917525,15.535505294799805,True,A,1,double_160bpm,0,160.0,sim
10,3.3900301456451416,3.4300310611724854,40.00091552734375,11.37088680267334,False,A,1,double_160bpm,0,160.0,sim
11,3.470031976699829,3.470031976699829,0.0,16.932647705078125,True,A,1,double_160bpm,0,160.0,sim
12,3.7700388431549072,,,0.0,False,A,1,double_160bpm,0,160.0,sim
13,3.8500406742095943,3.8500406742095943,0.0,17.42448616027832,True,A,1,double_160bpm,0,160.0,sim
14,4.130046844482422,,,0.0,False,A,1,double_160bpm,0,160.0,sim
15,4.230049133300781,4.1900482177734375,-40.00091552734375,16.50834083557129,False,A,1,double_160bpm,0,160.0,sim
16,4.510055541992188,4.570056915283203,60.00137329101474,16.35634994506836,False,A,1,double_160bpm,0,160.0,sim
17,4.610057830810547,4.625058174133301,15.000343322753906,23.48197364807129,True,A,1,double_160bpm,0,160.0,sim
18,4.890064239501953,,,0.0,False,A,1,double_160bpm,0,160.0,sim
19,4.970066070556641,4.960065841674805,-10.000228881835938,9.48161506652832,True,A,1,double_160bpm,0,160.0,sim
20,5.250072479248047,,,0.0,False,A,1,double_160bpm,0,160.0,sim
21,5.350074768066406,5.370075225830078,20.000457763671875,26.25410461425781,True,A,1,double_160bpm,0,160.0,sim
22,5.6300811767578125,5.690082550048828,60.001373291015625,16.488645553588867,False,A,1,double_160bpm,0,160.0,sim
23,5.730083465576172,5.730083465576172,0.0,16.62188720703125,True,A,1,double_160bpm,0,160.0,sim
0,1.509998798370361,1.5749987363815308,64.99993801116966,28.8654727935791,False,A,1,double_160bpm,0,160.0,sim
1,1.6099987030029297,1.614998698234558,4.999995231628418,16.713655471801758,True,A,1,double_160bpm,0,160.0,sim
2,1.889998435974121,1.9549983739852903,64.9999380111692,11.278091430664062,False,A,1,double_160bpm,0,160.0,sim
3,1.969998359680176,1.984998345375061,14.999985694885032,25.800928115844727,True,A,1,double_160bpm,0,160.0,sim
4,2.2500040531158447,,,0.0,False,A,1,double_160bpm,0,160.0,sim
5,2.350006341934204,2.36000657081604,10.000228881835938,16.871198654174805,True,A,1,double_160bpm,0,160.0,sim
6,2.6300127506256104,,,0.0,False,A,1,double_160bpm,0,160.0,sim
7,2.7300150394439697,2.690014123916626,-40.00091552734375,16.420148849487305,False,A,1,double_160bpm,0,160.0,sim
8,3.010021448135376,3.070022821426392,60.001373291016066,16.2952880859375,False,A,1,double_160bpm,0,160.0,sim
9,3.110023736953736,3.1150238513946533,5.000114440917525,15.594964027404783,True,A,1,double_160bpm,0,160.0,sim
10,3.3900301456451416,3.4300310611724854,40.00091552734375,11.368203163146973,False,A,1,double_160bpm,0,160.0,sim
11,3.470031976699829,3.470031976699829,0.0,16.91123390197754,True,A,1,double_160bpm,0,160.0,sim
12,3.7700388431549072,,,0.0,False,A,1,double_160bpm,0,160.0,sim
13,3.8500406742095943,3.8500406742095943,0.0,17.34419822692871,True,A,1,double_160bpm,0,160.0,sim
14,4.130046844482422,,,0.0,False,A,1,double_160bpm,0,160.0,sim
15,4.230049133300781,4.1900482177734375,-40.00091552734375,16.503347396850586,False,A,1,double_160bpm,0,160.0,sim
16,4.510055541992188,4.570056915283203,60.00137329101474,16.34243392944336,False,A,1,double_160bpm,0,160.0,sim
17,4.610057830810547,4.625058174133301,15.000343322753906,23.27939987182617,True,A,1,double_160bpm,0,160.0,sim
18,4.890064239501953,,,0.0,False,A,1,double_160bpm,0,160.0,sim
19,4.970066070556641,4.975066184997559,5.000114440917969,17.188064575195312,True,A,1,double_160bpm,0,160.0,sim
20,5.250072479248047,,,0.0,False,A,1,double_160bpm,0,160.0,sim
21,5.350074768066406,5.360074996948242,10.000228881835938,14.25380802154541,True,A,1,double_160bpm,0,160.0,sim
22,5.6300811767578125,5.690082550048828,60.001373291015625,16.463151931762695,False,A,1,double_160bpm,0,160.0,sim
23,5.730083465576172,5.730083465576172,0.0,16.68560791015625,True,A,1,double_160bpm,0,160.0,sim
0,1.509998798370361,1.5749987363815308,64.99993801116966,28.837800979614254,False,A,1,double_160bpm,0,160.0,sim
1,1.6099987030029297,1.6199986934661863,9.999990463256614,16.661277770996094,True,A,1,double_160bpm,0,160.0,sim
2,1.889998435974121,1.9349983930587769,44.99995708465576,9.254470825195312,False,A,1,double_160bpm,0,160.0,sim
3,1.969998359680176,1.974998354911804,4.999995231627974,17.009851455688477,True,A,1,double_160bpm,0,160.0,sim
4,2.2500040531158447,,,0.0,False,A,1,double_160bpm,0,160.0,sim
5,2.350006341934204,2.355006456375122,5.000114440917969,10.155963897705078,True,A,1,double_160bpm,0,160.0,sim
6,2.6300127506256104,,,0.0,False,A,1,double_160bpm,0,160.0,sim
7,2.7300150394439697,2.690014123916626,-40.00091552734375,16.3280086517334,False,A,1,double_160bpm,0,160.0,sim
8,3.010021448135376,3.070022821426392,60.001373291016066,16.263708114624023,False,A,1,double_160bpm,0,160.0,sim
9,3.110023736953736,3.1050236225128174,-5.000114440918413,12.628912925720217,True,A,1,double_160bpm,0,160.0,sim
10,3.3900301456451416,,,0.0,False,A,1,double_160bpm,0,160.0,sim
11,3.470031976699829,3.475032091140747,5.000114440917969,17.472063064575195,True,A,1,double_160bpm,0,160.0,sim
12,3.7700388431549072,,,0.0,False,A,1,double_160bpm,0,160.0,sim
13,3.8500406742095943,3.8500406742095943,0.0,17.47480010986328,True,A,1,double_160bpm,0,160.0,sim
14,4.130046844482422,,,0.0,False,A,1,double_160bpm,0,160.0,sim
15,4.230049133300781,4.1900482177734375,-40.00091552734375,16.425228118896484,False,A,1,double_160bpm,0,160.0,sim
16,4.510055541992188,4.570056915283203,60.00137329101474,16.211305618286133,False,A,1,double_160bpm,0,160.0,sim
17,4.610057830810547,4.605057716369629,-5.000114440917969,9.394447326660156,True,A,1,double_160bpm,0,160.0,sim
18,4.890064239501953,4.930065155029297,40.00091552734375,11.192981719970703,False,A,1,double_160bpm,0,160.0,sim
19,4.970066070556641,4.965065956115723,-5.000114440917969,9.365805625915527,True,A,1,double_160bpm,0,160.0,sim
20,5.250072479248047,,,0.0,False,A,1,double_160bpm,0,160.0,sim
21,5.350074768066406,5.36507511138916,15.000343322753906,14.988496780395508,True,A,1,double_160bpm,0,160.0,sim
22,5.6300811767578125,,,0.0,False,A,1,double_160bpm,0,160.0,sim
23,5.730083465576172,5.690082550048828,-40.00091552734375,16.344097137451172,False,A,1,double_160bpm,0,160.0,sim
0,0.4299997389316559,,,0.0,False,A,1,gmd_03_high_bpm138,0,138.0,sim
1,0.749999463558197,,,0.0,False,A,1,gmd_03_high_bpm138,0,138.0,sim
2,0.9699992537498474,,,0.0,False,A,1,gmd_03_high_bpm138,0,138.0,sim
3,1.6299986839294434,1.7549985647201538,124.99988079071045,15.400036811828612,False,A,1,gmd_03_high_bpm138,0,138.0,sim
4,2.170002222061157,,,0.0,False,A,1,gmd_03_high_bpm138,0,138.0,sim
5,2.510010004043579,,,0.0,False,A,1,gmd_03_high_bpm138,0,138.0,sim
6,2.710014581680298,,,0.0,False,A,1,gmd_03_high_bpm138,0,138.0,sim
7,3.030021905899048,,,0.0,False,A,1,gmd_03_high_bpm138,0,138.0,sim
8,3.3700296878814697,3.510032892227173,140.00320434570312,19.05169677734375,False,A,1,gmd_03_high_bpm138,0,138.0,sim
9,3.490032434463501,3.475032091140747,-15.000343322753906,10.76616668701172,True,A,1,gmd_03_high_bpm138,0,138.0,sim
10,4.230049133300781,,,0.0,False,A,1,gmd_03_high_bpm138,0,138.0,sim
11,4.450054168701172,,,0.0,False,A,1,gmd_03_high_bpm138,0,138.0,sim
12,4.9900665283203125,,,0.0,False,A,1,gmd_03_high_bpm138,0,138.0,sim
13,5.290073394775391,,,0.0,False,A,1,gmd_03_high_bpm138,0,138.0,sim
14,5.6300811767578125,,,0.0,False,A,1,gmd_03_high_bpm138,0,138.0,sim
15,5.930088043212891,,,0.0,False,A,1,gmd_03_high_bpm138,0,138.0,sim
16,6.170093536376953,,,0.0,False,A,1,gmd_03_high_bpm138,0,138.0,sim
17,6.710105895996094,,,0.0,False,A,1,gmd_03_high_bpm138,0,138.0,sim
18,7.010112762451172,,,0.0,False,A,1,gmd_03_high_bpm138,0,138.0,sim
19,7.370121002197266,,,0.0,False,A,1,gmd_03_high_bpm138,0,138.0,sim
20,7.710128784179687,,,0.0,False,A,1,gmd_03_high_bpm138,0,138.0,sim
21,7.95013427734375,,,0.0,False,A,1,gmd_03_high_bpm138,0,138.0,sim
22,8.230140686035156,,,0.0,False,A,1,gmd_03_high_bpm138,0,138.0,sim
23,8.570148468017578,,,0.0,False,A,1,gmd_03_high_bpm138,0,138.0,sim
24,8.670150756835938,8.69015121459961,20.000457763671875,13.77369499206543,True,A,1,gmd_03_high_bpm138,0,138.0,sim
25,9.13016128540039,,,0.0,False,A,1,gmd_03_high_bpm138,0,138.0,sim
26,9.45016860961914,,,0.0,False,A,1,gmd_03_high_bpm138,0,138.0,sim
27,9.690174102783203,,,0.0,False,A,1,gmd_03_high_bpm138,0,138.0,sim
28,10.010181427001951,,,0.0,False,A,1,gmd_03_high_bpm138,0,138.0,sim
29,10.330188751220703,,,0.0,False,A,1,gmd_03_high_bpm138,0,138.0,sim
30,10.890201568603516,,,0.0,False,A,1,gmd_03_high_bpm138,0,138.0,sim
31,11.210208892822266,,,0.0,False,A,1,gmd_03_high_bpm138,0,138.0,sim
32,11.430213928222656,,,0.0,False,A,1,gmd_03_high_bpm138,0,138.0,sim
33,11.970226287841797,,,0.0,False,A,1,gmd_03_high_bpm138,0,138.0,sim
34,12.270233154296877,,,0.0,False,A,1,gmd_03_high_bpm138,0,138.0,sim
35,12.610240936279297,,,0.0,False,A,1,gmd_03_high_bpm138,0,138.0,sim
36,12.910247802734377,,,0.0,False,A,1,gmd_03_high_bpm138,0,138.0,sim
37,13.670265197753906,,,0.0,False,A,1,gmd_03_high_bpm138,0,138.0,sim
38,13.950271606445312,,,0.0,False,A,1,gmd_03_high_bpm138,0,138.0,sim
39,14.330280303955078,,,0.0,False,A,1,gmd_03_high_bpm138,0,138.0,sim
40,14.650287628173828,,,0.0,False,A,1,gmd_03_high_bpm138,0,138.0,sim
41,14.89029312133789,,,0.0,False,A,1,gmd_03_high_bpm138,0,138.0,sim
42,15.21030044555664,,,0.0,False,A,1,gmd_03_high_bpm138,0,138.0,sim
43,15.53030776977539,,,0.0,False,A,1,gmd_03_high_bpm138,0,138.0,sim
44,15.610309600830078,15.600309371948242,-10.000228881835938,19.11191177368164,True,A,1,gmd_03_high_bpm138,0,138.0,sim
0,1.349998950958252,,,0.0,False,A,1,gmd_04_extreme_bpm170,0,170.0,sim
1,1.7499985694885254,,,0.0,False,A,1,gmd_04_extreme_bpm170,0,170.0,sim
2,2.3100054264068604,,,0.0,False,A,1,gmd_04_extreme_bpm170,0,170.0,sim
3,2.7300150394439697,,,0.0,False,A,1,gmd_04_extreme_bpm170,0,170.0,sim
4,3.190025568008423,,,0.0,False,A,1,gmd_04_extreme_bpm170,0,170.0,sim
5,3.730037927627564,,,0.0,False,A,1,gmd_04_extreme_bpm170,0,170.0,sim
6,4.11004638671875,,,0.0,False,A,1,gmd_04_extreme_bpm170,0,170.0,sim
7,4.610057830810547,,,0.0,False,A,1,gmd_04_extreme_bpm170,0,170.0,sim
8,4.870063781738281,,,0.0,False,A,1,gmd_04_extreme_bpm170,0,170.0,sim
9,5.130069732666016,,,0.0,False,A,1,gmd_04_extreme_bpm170,0,170.0,sim
10,5.990089416503906,,,0.0,False,A,1,gmd_04_extreme_bpm170,0,170.0,sim
11,6.35009765625,,,0.0,False,A,1,gmd_04_extreme_bpm170,0,170.0,sim
12,6.530101776123047,,,0.0,False,A,1,gmd_04_extreme_bpm170,0,170.0,sim
13,6.710105895996094,6.800107955932617,90.00205993652344,10.605361938476562,False,A,1,gmd_04_extreme_bpm170,0,170.0,sim
14,6.950111389160156,,,0.0,False,A,1,gmd_04_extreme_bpm170,0,170.0,sim
15,7.410121917724609,,,0.0,False,A,1,gmd_04_extreme_bpm170,0,170.0,sim
16,7.750129699707031,,,0.0,False,A,1,gmd_04_extreme_bpm170,0,170.0,sim
17,8.010135650634766,8.135138511657715,125.00286102294922,13.458959579467772,False,A,1,gmd_04_extreme_bpm170,0,170.0,sim
18,8.090137481689453,8.095137596130371,5.000114440917969,24.183712005615234,True,A,1,gmd_04_extreme_bpm170,0,170.0,sim
19,8.530147552490234,,,0.0,False,A,1,gmd_04_extreme_bpm170,0,170.0,sim
20,8.970157623291016,,,0.0,False,A,1,gmd_04_extreme_bpm170,0,170.0,sim
21,9.23016357421875,,,0.0,False,A,1,gmd_04_extreme_bpm170,0,170.0,sim
22,9.490169525146484,,,0.0,False,A,1,gmd_04_extreme_bpm170,0,170.0,sim
23,9.690174102783203,9.680173873901367,-10.000228881835938,14.21815299987793,True,A,1,gmd_04_extreme_bpm170,0,170.0,sim
24,10.230186462402344,,,0.0,False,A,1,gmd_04_extreme_bpm170,0,170.0,sim
25,10.570194244384766,,,0.0,False,A,1,gmd_04_extreme_bpm170,0,170.0,sim
26,10.8302001953125,10.895201683044434,65.0014877319336,18.971172332763672,False,A,1,gmd_04_extreme_bpm170,0,170.0,sim
27,10.93020248413086,10.940202713012695,10.000228881835938,21.869604110717773,True,A,1,gmd_04_extreme_bpm170,0,170.0,sim
28,11.390213012695312,,,0.0,False,A,1,gmd_04_extreme_bpm170,0,170.0,sim
29,11.850223541259766,,,0.0,False,A,1,gmd_04_extreme_bpm170,0,170.0,sim
30,12.090229034423828,,,0.0,False,A,1,gmd_04_extreme_bpm170,0,170.0,sim
31,12.350234985351562,,,0.0,False,A,1,gmd_04_extreme_bpm170,0,170.0,sim
32,12.55023956298828,,,0.0,False,A,1,gmd_04_extreme_bpm170,0,170.0,sim
33,12.65024185180664,12.645241737365724,-5.000114440916192,24.724048614501957,True,A,1,gmd_04_extreme_bpm170,0,170.0,sim
34,13.07025146484375,,,0.0,False,A,1,gmd_04_extreme_bpm170,0,170.0,sim
35,13.3902587890625,,,0.0,False,A,1,gmd_04_extreme_bpm170,0,170.0,sim
36,13.670265197753906,,,0.0,False,A,1,gmd_04_extreme_bpm170,0,170.0,sim
37,13.770267486572266,13.770267486572266,0.0,21.06554412841797,True,A,1,gmd_04_extreme_bpm170,0,170.0,sim
38,14.210277557373049,,,0.0,False,A,1,gmd_04_extreme_bpm170,0,170.0,sim
39,14.630287170410156,,,0.0,False,A,1,gmd_04_extreme_bpm170,0,170.0,sim
40,14.89029312133789,,,0.0,False,A,1,gmd_04_extreme_bpm170,0,170.0,sim
41,15.150299072265623,,,0.0,False,A,1,gmd_04_extreme_bpm170,0,170.0,sim
42,15.350303649902344,,,0.0,False,A,1,gmd_04_extreme_bpm170,0,170.0,sim
43,15.85031509399414,,,0.0,False,A,1,gmd_04_extreme_bpm170,0,170.0,sim
0,1.509998798370361,1.4999988079071045,-9.999990463256614,3.270331382751465,True,A,2,double_160bpm,0,160.0,sim
1,1.6099987030029297,1.5999987125396729,-9.999990463256836,15.27912425994873,True,A,2,double_160bpm,0,160.0,sim
2,1.889998435974121,1.9299983978271484,39.999961853027344,11.392459869384766,False,A,2,double_160bpm,0,160.0,sim
3,1.969998359680176,1.9649983644485476,-4.999995231628418,18.782039642333984,True,A,2,double_160bpm,0,160.0,sim
4,2.2500040531158447,2.2550041675567627,5.000114440917969,17.731157302856445,True,A,2,double_160bpm,0,160.0,sim
5,2.350006341934204,2.340006113052368,-10.000228881835938,15.837629318237305,True,A,2,double_160bpm,0,160.0,sim
6,2.6300127506256104,2.6350128650665283,5.000114440917969,71.10639953613281,True,A,2,double_160bpm,0,160.0,sim
7,2.7300150394439697,2.725014925003052,-5.000114440917525,13.41976833343506,True,A,2,double_160bpm,0,160.0,sim
8,3.010021448135376,2.985020875930786,-25.000572204589844,35.0374755859375,True,A,2,double_160bpm,0,160.0,sim
9,3.110023736953736,3.1000235080718994,-10.000228881836382,12.489609718322754,True,A,2,double_160bpm,0,160.0,sim
10,3.3900301456451416,3.385030031204224,-5.000114440917525,1868.3734130859373,True,A,2,double_160bpm,0,160.0,sim
11,3.470031976699829,3.485032320022583,15.000343322753906,20.167461395263672,True,A,2,double_160bpm,0,160.0,sim
12,3.7700388431549072,3.745038270950317,-25.000572204590288,20.01578521728516,True,A,2,double_160bpm,0,160.0,sim
13,3.8500406742095943,,,0.0,False,A,2,double_160bpm,0,160.0,sim
14,4.130046844482422,4.140047073364258,10.000228881835938,32.388092041015625,True,A,2,double_160bpm,0,160.0,sim
15,4.230049133300781,4.225049018859863,-5.000114440917969,12.533417701721191,True,A,2,double_160bpm,0,160.0,sim
16,4.510055541992188,4.495055198669434,-15.000343322754794,9.744844436645508,True,A,2,double_160bpm,0,160.0,sim
17,4.610057830810547,4.605057716369629,-5.000114440917969,11.26723861694336,True,A,2,double_160bpm,0,160.0,sim
18,4.890064239501953,4.870063781738281,-20.000457763671875,12.688679695129396,True,A,2,double_160bpm,0,160.0,sim
19,4.970066070556641,4.970066070556641,0.0,7.663708686828613,True,A,2,double_160bpm,0,160.0,sim
20,5.250072479248047,5.230072021484375,-20.000457763671875,2.181480407714844,True,A,2,double_160bpm,0,160.0,sim
21,5.350074768066406,5.335074424743652,-15.000343322753906,26.75228881835937,True,A,2,double_160bpm,0,160.0,sim
22,5.6300811767578125,5.625081062316895,-5.000114440917081,23.14476776123047,True,A,2,double_160bpm,0,160.0,sim
23,5.730083465576172,5.740083694458008,10.000228881835938,18.535493850708008,True,A,2,double_160bpm,0,160.0,sim
0,1.509998798370361,1.5199987888336182,9.999990463257058,4.764280319213867,True,A,2,double_160bpm,0,160.0,sim
1,1.6099987030029297,1.614998698234558,4.999995231628418,14.417790412902832,True,A,2,double_160bpm,0,160.0,sim
2,1.889998435974121,1.884998440742493,-4.999995231628196,20.89045143127441,True,A,2,double_160bpm,0,160.0,sim
3,1.969998359680176,1.974998354911804,4.999995231627974,8.242478370666504,True,A,2,double_160bpm,0,160.0,sim
4,2.2500040531158447,2.230003595352173,-20.000457763671875,2.183593273162842,True,A,2,double_160bpm,0,160.0,sim
5,2.350006341934204,2.340006113052368,-10.000228881835938,15.506741523742676,True,A,2,double_160bpm,0,160.0,sim
6,2.6300127506256104,2.6100122928619385,-20.000457763671875,34.04441833496094,True,A,2,double_160bpm,0,160.0,sim
7,2.7300150394439697,2.725014925003052,-5.000114440917525,12.305885314941406,True,A,2,double_160bpm,0,160.0,sim
8,3.010021448135376,3.015021562576294,5.000114440917969,8.05317211151123,True,A,2,double_160bpm,0,160.0,sim
9,3.110023736953736,3.135024309158325,25.0005722045894,51.636192321777344,True,A,2,double_160bpm,0,160.0,sim
10,3.3900301456451416,3.39503026008606,5.000114440918413,19.96162796020508,True,A,2,double_160bpm,0,160.0,sim
11,3.470031976699829,3.480032205581665,10.000228881835938,44.081451416015625,True,A,2,double_160bpm,0,160.0,sim
12,3.7700388431549072,3.7350380420684814,-35.00080108642578,8.665156364440918,False,A,2,double_160bpm,0,160.0,sim
13,3.8500406742095943,3.860040903091431,10.000228881836826,10.81648063659668,True,A,2,double_160bpm,0,160.0,sim
14,4.130046844482422,4.140047073364258,10.000228881835938,23.75943374633789,True,A,2,double_160bpm,0,160.0,sim
15,4.230049133300781,4.210048675537109,-20.000457763671875,16.651750564575195,True,A,2,double_160bpm,0,160.0,sim
16,4.510055541992188,4.5150556564331055,5.000114440917081,12.521332740783691,True,A,2,double_160bpm,0,160.0,sim
17,4.610057830810547,4.595057487487793,-15.000343322753906,14.95119857788086,True,A,2,double_160bpm,0,160.0,sim
18,4.890064239501953,4.885064125061035,-5.000114440917969,45.89063262939453,True,A,2,double_160bpm,0,160.0,sim
19,4.970066070556641,4.980066299438477,10.000228881835938,13.883819580078123,True,A,2,double_160bpm,0,160.0,sim
20,5.250072479248047,5.225071907043457,-25.000572204589844,24.46174049377441,True,A,2,double_160bpm,0,160.0,sim
21,5.350074768066406,5.34007453918457,-10.000228881835938,14.518524169921877,True,A,2,double_160bpm,0,160.0,sim
22,5.6300811767578125,5.625081062316895,-5.000114440917081,84.57178497314453,True,A,2,double_160bpm,0,160.0,sim
23,5.730083465576172,5.73508358001709,5.000114440917969,19.38176727294922,True,A,2,double_160bpm,0,160.0,sim
0,1.509998798370361,1.5199987888336182,9.999990463257058,4.696008682250977,True,A,2,double_160bpm,0,160.0,sim
1,1.6099987030029297,1.6099987030029297,0.0,9.273000717163086,True,A,2,double_160bpm,0,160.0,sim
2,1.889998435974121,1.889998435974121,0.0,17.145666122436523,True,A,2,double_160bpm,0,160.0,sim
3,1.969998359680176,1.9399983882904053,-29.999971389770728,40.30469512939453,True,A,2,double_160bpm,0,160.0,sim
4,2.2500040531158447,2.2600042819976807,10.000228881835938,20.663190841674805,True,A,2,double_160bpm,0,160.0,sim
5,2.350006341934204,2.350006341934204,0.0,9.675705909729004,True,A,2,double_160bpm,0,160.0,sim
6,2.6300127506256104,2.6250126361846924,-5.000114440917969,13.179488182067873,True,A,2,double_160bpm,0,160.0,sim
7,2.7300150394439697,2.700014352798462,-30.000686645507812,17.096946716308594,False,A,2,double_160bpm,0,160.0,sim
8,3.010021448135376,2.985020875930786,-25.000572204589844,36.89148712158203,True,A,2,double_160bpm,0,160.0,sim
9,3.110023736953736,3.1150238513946533,5.000114440917525,17.12714958190918,True,A,2,double_160bpm,0,160.0,sim
10,3.3900301456451416,3.39503026008606,5.000114440918413,20.323707580566406,True,A,2,double_160bpm,0,160.0,sim
11,3.470031976699829,3.475032091140747,5.000114440917969,6.406325340270996,True,A,2,double_160bpm,0,160.0,sim
12,3.7700388431549072,3.7700388431549072,0.0,19.1578369140625,True,A,2,double_160bpm,0,160.0,sim
13,3.8500406742095943,3.8650410175323486,15.00034332275435,9.8672456741333,True,A,2,double_160bpm,0,160.0,sim
14,4.130046844482422,4.140047073364258,10.000228881835938,23.94268226623535,True,A,2,double_160bpm,0,160.0,sim
15,4.230049133300781,4.230049133300781,0.0,8.49663257598877,True,A,2,double_160bpm,0,160.0,sim
16,4.510055541992188,4.495055198669434,-15.000343322754794,10.173330307006836,True,A,2,double_160bpm,0,160.0,sim
17,4.610057830810547,4.615057945251465,5.000114440917969,19.484373092651367,True,A,2,double_160bpm,0,160.0,sim
18,4.890064239501953,4.885064125061035,-5.000114440917969,20.08915328979492,True,A,2,double_160bpm,0,160.0,sim
19,4.970066070556641,4.935065269470215,-35.00080108642578,12.85631275177002,False,A,2,double_160bpm,0,160.0,sim
20,5.250072479248047,5.250072479248047,0.0,21.43429183959961,True,A,2,double_160bpm,0,160.0,sim
21,5.350074768066406,5.34007453918457,-10.000228881835938,16.21743392944336,True,A,2,double_160bpm,0,160.0,sim
22,5.6300811767578125,5.640081405639648,10.000228881835938,4.166749000549316,True,A,2,double_160bpm,0,160.0,sim
23,5.730083465576172,5.7100830078125,-20.000457763671875,25.418323516845703,True,A,2,double_160bpm,0,160.0,sim
0,0.4299997389316559,0.4399997293949127,9.999990463256836,5.018999099731445,True,A,2,gmd_03_high_bpm138,0,138.0,sim
1,0.749999463558197,,,0.0,False,A,2,gmd_03_high_bpm138,0,138.0,sim
2,0.9699992537498474,0.9499992728233336,-19.999980926513782,10.47052001953125,True,A,2,gmd_03_high_bpm138,0,138.0,sim
3,1.6299986839294434,,,0.0,False,A,2,gmd_03_high_bpm138,0,138.0,sim
4,2.170002222061157,2.1550018787384038,-15.000343322753018,23.623294830322266,True,A,2,gmd_03_high_bpm138,0,138.0,sim
5,2.510010004043579,2.4750092029571533,-35.00080108642578,9.13132095336914,False,A,2,gmd_03_high_bpm138,0,138.0,sim
6,2.710014581680298,2.720014810562134,10.000228881835938,4.826613426208496,True,A,2,gmd_03_high_bpm138,0,138.0,sim
7,3.030021905899048,3.010021448135376,-20.000457763671875,12.973139762878418,True,A,2,gmd_03_high_bpm138,0,138.0,sim
8,3.3700296878814697,3.3800299167633057,10.000228881835938,49.1180419921875,True,A,2,gmd_03_high_bpm138,0,138.0,sim
9,3.490032434463501,3.485032320022583,-5.000114440917969,9.077577590942385,True,A,2,gmd_03_high_bpm138,0,138.0,sim
10,4.230049133300781,,,0.0,False,A,2,gmd_03_high_bpm138,0,138.0,sim
11,4.450054168701172,4.440053939819336,-10.000228881835938,10.74925422668457,True,A,2,gmd_03_high_bpm138,0,138.0,sim
12,4.9900665283203125,,,0.0,False,A,2,gmd_03_high_bpm138,0,138.0,sim
13,5.290073394775391,5.300073623657227,10.000228881835938,1.8495644330978396,True,A,2,gmd_03_high_bpm138,0,138.0,sim
14,5.6300811767578125,5.640081405639648,10.000228881835938,40.5658073425293,True,A,2,gmd_03_high_bpm138,0,138.0,sim
15,5.930088043212891,,,0.0,False,A,2,gmd_03_high_bpm138,0,138.0,sim
16,6.170093536376953,6.180093765258789,10.000228881835938,19.724401473999023,True,A,2,gmd_03_high_bpm138,0,138.0,sim
17,6.710105895996094,,,0.0,False,A,2,gmd_03_high_bpm138,0,138.0,sim
18,7.010112762451172,7.020112991333008,10.000228881835938,14.644841194152832,True,A,2,gmd_03_high_bpm138,0,138.0,sim
19,7.370121002197266,7.375121116638184,5.000114440917969,19.47249984741211,True,A,2,gmd_03_high_bpm138,0,138.0,sim
20,7.710128784179687,,,0.0,False,A,2,gmd_03_high_bpm138,0,138.0,sim
21,7.95013427734375,7.965134620666504,15.000343322753906,8.722031593322754,True,A,2,gmd_03_high_bpm138,0,138.0,sim
22,8.230140686035156,8.240140914916992,10.000228881835938,23.878637313842773,True,A,2,gmd_03_high_bpm138,0,138.0,sim
23,8.570148468017578,,,0.0,False,A,2,gmd_03_high_bpm138,0,138.0,sim
24,8.670150756835938,,,0.0,False,A,2,gmd_03_high_bpm138,0,138.0,sim
25,9.13016128540039,9.135161399841309,5.000114440917969,27.0423583984375,True,A,2,gmd_03_high_bpm138,0,138.0,sim
26,9.45016860961914,,,0.0,False,A,2,gmd_03_high_bpm138,0,138.0,sim
27,9.690174102783203,,,0.0,False,A,2,gmd_03_high_bpm138,0,138.0,sim
28,10.010181427001951,10.020181655883787,10.000228881835938,22.56291389465332,True,A,2,gmd_03_high_bpm138,0,138.0,sim
29,10.330188751220703,10.33518886566162,5.000114440916192,49.47039794921875,True,A,2,gmd_03_high_bpm138,0,138.0,sim
30,10.890201568603516,10.900201797485352,10.000228881835938,19.32501220703125,True,A,2,gmd_03_high_bpm138,0,138.0,sim
31,11.210208892822266,11.215209007263184,5.000114440917969,32.09587097167969,True,A,2,gmd_03_high_bpm138,0,138.0,sim
32,11.430213928222656,11.430213928222656,0.0,228.38983154296875,True,A,2,gmd_03_high_bpm138,0,138.0,sim
33,11.970226287841797,,,0.0,False,A,2,gmd_03_high_bpm138,0,138.0,sim
