strike_idx,target_time,peak_time,timing_err_ms,peak_force,success,tau,lh,seed,task,bpm,source
43,4.970066070556641,,,0.0,False,2.0,0.5,1,double_160bpm,160.0,sim_tau
44,5.250072479248047,5.225071907043457,-25.000572204589844,11.922513961791992,True,2.0,0.5,1,double_160bpm,160.0,sim_tau
45,5.350074768066406,,,0.0,False,2.0,0.5,1,double_160bpm,160.0,sim_tau
46,5.6300811767578125,,,0.0,False,2.0,0.5,1,double_160bpm,160.0,sim_tau
47,5.730083465576172,,,0.0,False,2.0,0.5,1,double_160bpm,160.0,sim_tau
48,1.509998798370361,,,0.0,False,2.0,0.5,1,double_160bpm,160.0,sim_tau
49,1.6099987030029297,,,0.0,False,2.0,0.5,1,double_160bpm,160.0,sim_tau
50,1.889998435974121,,,0.0,False,2.0,0.5,1,double_160bpm,160.0,sim_tau
51,1.969998359680176,,,0.0,False,2.0,0.5,1,double_160bpm,160.0,sim_tau
52,2.2500040531158447,,,0.0,False,2.0,0.5,1,double_160bpm,160.0,sim_tau
53,2.350006341934204,,,0.0,False,2.0,0.5,1,double_160bpm,160.0,sim_tau
54,2.6300127506256104,,,0.0,False,2.0,0.5,1,double_160bpm,160.0,sim_tau
55,2.7300150394439697,,,0.0,False,2.0,0.5,1,double_160bpm,160.0,sim_tau
56,3.010021448135376,,,0.0,False,2.0,0.5,1,double_160bpm,160.0,sim_tau
57,3.110023736953736,,,0.0,False,2.0,0.5,1,double_160bpm,160.0,sim_tau
58,3.3900301456451416,,,0.0,False,2.0,0.5,1,double_160bpm,160.0,sim_tau
59,3.470031976699829,,,0.0,False,2.0,0.5,1,double_160bpm,160.0,sim_tau
60,3.7700388431549072,,,0.0,False,2.0,0.5,1,double_160bpm,160.0,sim_tau
61,3.8500406742095943,,,0.0,False,2.0,0.5,1,double_160bpm,160.0,sim_tau
62,4.130046844482422,,,0.0,False,2.0,0.5,1,double_160bpm,160.0,sim_tau
63,4.230049133300781,,,0.0,False,2.0,0.5,1,double_160bpm,160.0,sim_tau
64,4.510055541992188,,,0.0,False,2.0,0.5,1,double_160bpm,160.0,sim_tau
65,4.610057830810547,,,0.0,False,2.0,0.5,1,double_160bpm,160.0,sim_tau
66,4.890064239501953,,,0.0,False,2.0,0.5,1,double_160bpm,160.0,sim_tau
67,4.970066070556641,,,0.0,False,2.0,0.5,1,double_160bpm,160.0,sim_tau
68,5.250072479248047,,,0.0,False,2.0,0.5,1,double_160bpm,160.0,sim_tau
69,5.350074768066406,,,0.0,False,2.0,0.5,1,double_160bpm,160.0,sim_tau
70,5.6300811767578125,,,0.0,False,2.0,0.5,1,double_160bpm,160.0,sim_tau
71,5.730083465576172,,,0.0,False,2.0,0.5,1,double_160bpm,160.0,sim_tau
0,0.4299997389316559,,,0.0,False,2.0,0.5,1,gmd_03_high_bpm138,138.0,sim_tau
1,0.749999463558197,,,0.0,False,2.0,0.5,1,gmd_03_high_bpm138,138.0,sim_tau
2,0.9699992537498474,,,0.0,False,2.0,0.5,1,gmd_03_high_bpm138,138.0,sim_tau
3,1.6299986839294434,,,0.0,False,2.0,0.5,1,gmd_03_high_bpm138,138.0,sim_tau
4,2.170002222061157,,,0.0,False,2.0,0.5,1,gmd_03_high_bpm138,138.0,sim_tau
5,2.510010004043579,,,0.0,False,2.0,0.5,1,gmd_03_high_bpm138,138.0,sim_tau
6,2.710014581680298,2.70501446723938,-5.000114440917969,10.955368995666504,True,2.0,0.5,1,gmd_03_high_bpm138,138.0,sim_tau
7,3.030021905899048,,,0.0,False,2.0,0.5,1,gmd_03_high_bpm138,138.0,sim_tau
8,3.3700296878814697,,,0.0,False,2.0,0.5,1,gmd_03_high_bpm138,138.0,sim_tau
9,3.490032434463501,,,0.0,False,2.0,0.5,1,gmd_03_high_bpm138,138.0,sim_tau
10,4.230049133300781,,,0.0,False,2.0,0.5,1,gmd_03_high_bpm138,138.0,sim_tau
11,4.450054168701172,,,0.0,False,2.0,0.5,1,gmd_03_high_bpm138,138.0,sim_tau
12,4.9900665283203125,,,0.0,False,2.0,0.5,1,gmd_03_high_bpm138,138.0,sim_tau
13,5.290073394775391,5.270072937011719,-20.000457763671875,14.94064712524414,True,2.0,0.5,1,gmd_03_high_bpm138,138.0,sim_tau
14,5.6300811767578125,,,0.0,False,2.0,0.5,1,gmd_03_high_bpm138,138.0,sim_tau
15,5.930088043212891,,,0.0,False,2.0,0.5,1,gmd_03_high_bpm138,138.0,sim_tau
16,6.170093536376953,6.165093421936035,-5.000114440917969,16.644886016845703,True,2.0,0.5,1,gmd_03_high_bpm138,138.0,sim_tau
17,6.710105895996094,6.700105667114258,-10.000228881835938,7.067846775054932,True,2.0,0.5,1,gmd_03_high_bpm138,138.0,sim_tau
18,7.010112762451172,,,0.0,False,2.0,0.5,1,gmd_03_high_bpm138,138.0,sim_tau
19,7.370121002197266,,,0.0,False,2.0,0.5,1,gmd_03_high_bpm138,138.0,sim_tau
20,7.710128784179687,,,0.0,False,2.0,0.5,1,gmd_03_high_bpm138,138.0,sim_tau
21,7.95013427734375,,,0.0,False,2.0,0.5,1,gmd_03_high_bpm138,138.0,sim_tau
22,8.230140686035156,8.215140342712402,-15.000343322753906,11.994842529296877,True,2.0,0.5,1,gmd_03_high_bpm138,138.0,sim_tau
23,8.570148468017578,,,0.0,False,2.0,0.5,1,gmd_03_high_bpm138,138.0,sim_tau
24,8.670150756835938,,,0.0,False,2.0,0.5,1,gmd_03_high_bpm138,138.0,sim_tau
25,9.13016128540039,,,0.0,False,2.0,0.5,1,gmd_03_high_bpm138,138.0,sim_tau
26,9.45016860961914,9.45016860961914,0.0,2.589080333709717,True,2.0,0.5,1,gmd_03_high_bpm138,138.0,sim_tau
27,9.690174102783203,9.725174903869627,35.000801086424005,16.835956573486328,False,2.0,0.5,1,gmd_03_high_bpm138,138.0,sim_tau
28,10.010181427001951,,,0.0,False,2.0,0.5,1,gmd_03_high_bpm138,138.0,sim_tau
29,10.330188751220703,10.31518840789795,-15.000343322753906,13.394708633422852,True,2.0,0.5,1,gmd_03_high_bpm138,138.0,sim_tau
30,10.890201568603516,,,0.0,False,2.0,0.5,1,gmd_03_high_bpm138,138.0,sim_tau
31,11.210208892822266,,,0.0,False,2.0,0.5,1,gmd_03_high_bpm138,138.0,sim_tau
32,11.430213928222656,11.415213584899902,-15.000343322753906,17.440895080566406,True,2.0,0.5,1,gmd_03_high_bpm138,138.0,sim_tau
33,11.970226287841797,,,0.0,False,2.0,0.5,1,gmd_03_high_bpm138,138.0,sim_tau
34,12.270233154296877,,,0.0,False,2.0,0.5,1,gmd_03_high_bpm138,138.0,sim_tau
35,12.610240936279297,,,0.0,False,2.0,0.5,1,gmd_03_high_bpm138,138.0,sim_tau
36,12.910247802734377,12.890247344970703,-20.00045776367365,23.256221771240234,True,2.0,0.5,1,gmd_03_high_bpm138,138.0,sim_tau
37,13.670265197753906,,,0.0,False,2.0,0.5,1,gmd_03_high_bpm138,138.0,sim_tau
38,13.950271606445312,13.945271492004396,-5.000114440916192,17.119937896728516,True,2.0,0.5,1,gmd_03_high_bpm138,138.0,sim_tau
39,14.330280303955078,,,0.0,False,2.0,0.5,1,gmd_03_high_bpm138,138.0,sim_tau
40,14.650287628173828,,,0.0,False,2.0,0.5,1,gmd_03_high_bpm138,138.0,sim_tau
41,14.89029312133789,,,0.0,False,2.0,0.5,1,gmd_03_high_bpm138,138.0,sim_tau
42,15.21030044555664,,,0.0,False,2.0,0.5,1,gmd_03_high_bpm138,138.0,sim_tau
43,15.53030776977539,15.520307540893556,-10.000228881834161,3.050020217895508,True,2.0,0.5,1,gmd_03_high_bpm138,138.0,sim_tau
44,15.610309600830078,,,0.0,False,2.0,0.5,1,gmd_03_high_bpm138,138.0,sim_tau
0,1.349998950958252,1.3099989891052246,-39.999961853027344,9.423446655273438,False,2.0,0.5,1,gmd_04_extreme_bpm170,170.0,sim_tau
1,1.7499985694885254,,,0.0,False,2.0,0.5,1,gmd_04_extreme_bpm170,170.0,sim_tau
2,2.3100054264068604,,,0.0,False,2.0,0.5,1,gmd_04_extreme_bpm170,170.0,sim_tau
3,2.7300150394439697,,,0.0,False,2.0,0.5,1,gmd_04_extreme_bpm170,170.0,sim_tau
4,3.190025568008423,,,0.0,False,2.0,0.5,1,gmd_04_extreme_bpm170,170.0,sim_tau
5,3.730037927627564,,,0.0,False,2.0,0.5,1,gmd_04_extreme_bpm170,170.0,sim_tau
6,4.11004638671875,,,0.0,False,2.0,0.5,1,gmd_04_extreme_bpm170,170.0,sim_tau
7,4.610057830810547,,,0.0,False,2.0,0.5,1,gmd_04_extreme_bpm170,170.0,sim_tau
8,4.870063781738281,,,0.0,False,2.0,0.5,1,gmd_04_extreme_bpm170,170.0,sim_tau
9,5.130069732666016,,,0.0,False,2.0,0.5,1,gmd_04_extreme_bpm170,170.0,sim_tau
10,5.990089416503906,,,0.0,False,2.0,0.5,1,gmd_04_extreme_bpm170,170.0,sim_tau
11,6.35009765625,,,0.0,False,2.0,0.5,1,gmd_04_extreme_bpm170,170.0,sim_tau
12,6.530101776123047,,,0.0,False,2.0,0.5,1,gmd_04_extreme_bpm170,170.0,sim_tau
13,6.710105895996094,6.685105323791504,-25.000572204589844,1.2617344856262207,True,2.0,0.5,1,gmd_04_extreme_bpm170,170.0,sim_tau
14,6.950111389160156,6.925110816955566,-25.000572204589844,11.284172058105469,True,2.0,0.5,1,gmd_04_extreme_bpm170,170.0,sim_tau
15,7.410121917724609,,,0.0,False,2.0,0.5,1,gmd_04_extreme_bpm170,170.0,sim_tau
16,7.750129699707031,,,0.0,False,2.0,0.5,1,gmd_04_extreme_bpm170,170.0,sim_tau
17,8.010135650634766,7.990135192871094,-20.000457763671875,3.0312299728393555,True,2.0,0.5,1,gmd_04_extreme_bpm170,170.0,sim_tau
18,8.090137481689453,,,0.0,False,2.0,0.5,1,gmd_04_extreme_bpm170,170.0,sim_tau
19,8.530147552490234,,,0.0,False,2.0,0.5,1,gmd_04_extreme_bpm170,170.0,sim_tau
20,8.970157623291016,,,0.0,False,2.0,0.5,1,gmd_04_extreme_bpm170,170.0,sim_tau
21,9.23016357421875,,,0.0,False,2.0,0.5,1,gmd_04_extreme_bpm170,170.0,sim_tau
22,9.490169525146484,,,0.0,False,2.0,0.5,1,gmd_04_extreme_bpm170,170.0,sim_tau
23,9.690174102783203,,,0.0,False,2.0,0.5,1,gmd_04_extreme_bpm170,170.0,sim_tau
24,10.230186462402344,10.185185432434082,-45.00102996826172,9.778024673461914,False,2.0,0.5,1,gmd_04_extreme_bpm170,170.0,sim_tau
25,10.570194244384766,,,0.0,False,2.0,0.5,1,gmd_04_extreme_bpm170,170.0,sim_tau
26,10.8302001953125,10.85520076751709,25.000572204589844,17.790937423706055,True,2.0,0.5,1,gmd_04_extreme_bpm170,170.0,sim_tau
27,10.93020248413086,,,0.0,False,2.0,0.5,1,gmd_04_extreme_bpm170,170.0,sim_tau
28,11.390213012695312,,,0.0,False,2.0,0.5,1,gmd_04_extreme_bpm170,170.0,sim_tau
29,11.850223541259766,,,0.0,False,2.0,0.5,1,gmd_04_extreme_bpm170,170.0,sim_tau
30,12.090229034423828,12.055228233337402,-35.00080108642578,1.7894272804260254,False,2.0,0.5,1,gmd_04_extreme_bpm170,170.0,sim_tau
31,12.350234985351562,,,0.0,False,2.0,0.5,1,gmd_04_extreme_bpm170,170.0,sim_tau
32,12.55023956298828,,,0.0,False,2.0,0.5,1,gmd_04_extreme_bpm170,170.0,sim_tau
33,12.65024185180664,,,0.0,False,2.0,0.5,1,gmd_04_extreme_bpm170,170.0,sim_tau
34,13.07025146484375,13.04525089263916,-25.000572204589844,2.4199697971343994,True,2.0,0.5,1,gmd_04_extreme_bpm170,170.0,sim_tau
35,13.3902587890625,,,0.0,False,2.0,0.5,1,gmd_04_extreme_bpm170,170.0,sim_tau
36,13.670265197753906,,,0.0,False,2.0,0.5,1,gmd_04_extreme_bpm170,170.0,sim_tau
37,13.770267486572266,,,0.0,False,2.0,0.5,1,gmd_04_extreme_bpm170,170.0,sim_tau
38,14.210277557373049,,,0.0,False,2.0,0.5,1,gmd_04_extreme_bpm170,170.0,sim_tau
39,14.630287170410156,,,0.0,False,2.0,0.5,1,gmd_04_extreme_bpm170,170.0,sim_tau
40,14.89029312133789,14.875292778015137,-15.000343322753906,7.976058483123779,True,2.0,0.5,1,gmd_04_extreme_bpm170,170.0,sim_tau
41,15.150299072265623,,,0.0,False,2.0,0.5,1,gmd_04_extreme_bpm170,170.0,sim_tau
42,15.350303649902344,,,0.0,False,2.0,0.5,1,gmd_04_extreme_bpm170,170.0,sim_tau
43,15.85031509399414,,,0.0,False,2.0,0.5,1,gmd_04_extreme_bpm170,170.0,sim_tau
0,1.509998798370361,1.504998803138733,-4.999995231628196,2.5761654376983643,True,2.0,1.0,1,double_160bpm,160.0,sim_tau
1,1.6099987030029297,1.6099987030029297,0.0,2.818392038345337,True,2.0,1.0,1,double_160bpm,160.0,sim_tau
2,1.889998435974121,1.899998426437378,9.999990463256836,19.911571502685547,True,2.0,1.0,1,double_160bpm,160.0,sim_tau
3,1.969998359680176,1.969998359680176,0.0,8.165428161621094,True,2.0,1.0,1,double_160bpm,160.0,sim_tau
4,2.2500040531158447,2.235003709793091,-15.000343322753906,45.10723876953125,True,2.0,1.0,1,double_160bpm,160.0,sim_tau
5,2.350006341934204,2.350006341934204,0.0,6.999714374542236,True,2.0,1.0,1,double_160bpm,160.0,sim_tau
6,2.6300127506256104,2.6300127506256104,0.0,10.677979469299316,True,2.0,1.0,1,double_160bpm,160.0,sim_tau
7,2.7300150394439697,2.715014696121216,-15.000343322753906,8.492339134216309,True,2.0,1.0,1,double_160bpm,160.0,sim_tau
8,3.010021448135376,3.015021562576294,5.000114440917969,8.422553062438965,True,2.0,1.0,1,double_160bpm,160.0,sim_tau
9,3.110023736953736,3.1150238513946533,5.000114440917525,6.650155067443848,True,2.0,1.0,1,double_160bpm,160.0,sim_tau
10,3.3900301456451416,3.3900301456451416,0.0,24.335580825805664,True,2.0,1.0,1,double_160bpm,160.0,sim_tau
11,3.470031976699829,3.480032205581665,10.000228881835938,2.695822238922119,True,2.0,1.0,1,double_160bpm,160.0,sim_tau
12,3.7700388431549072,3.730037927627564,-40.00091552734331,13.689414978027344,False,2.0,1.0,1,double_160bpm,160.0,sim_tau
13,3.8500406742095943,3.8500406742095943,0.0,7.938493728637695,True,2.0,1.0,1,double_160bpm,160.0,sim_tau
14,4.130046844482422,4.13504695892334,5.000114440917969,9.643375396728516,True,2.0,1.0,1,double_160bpm,160.0,sim_tau
15,4.230049133300781,4.235049247741699,5.000114440917969,5.178546905517578,True,2.0,1.0,1,double_160bpm,160.0,sim_tau
16,4.510055541992188,4.510055541992188,0.0,1.6528167724609375,True,2.0,1.0,1,double_160bpm,160.0,sim_tau
17,4.610057830810547,4.615057945251465,5.000114440917969,22.8315486907959,True,2.0,1.0,1,double_160bpm,160.0,sim_tau
18,4.890064239501953,4.900064468383789,10.000228881835938,10784.6279296875,True,2.0,1.0,1,double_160bpm,160.0,sim_tau
19,4.970066070556641,4.970066070556641,0.0,3.563114643096924,True,2.0,1.0,1,double_160bpm,160.0,sim_tau
20,5.250072479248047,5.245072364807129,-5.000114440917969,178.97608947753906,True,2.0,1.0,1,double_160bpm,160.0,sim_tau
21,5.350074768066406,5.34007453918457,-10.000228881835938,28.82823944091797,True,2.0,1.0,1,double_160bpm,160.0,sim_tau
22,5.6300811767578125,5.615080833435059,-15.000343322753906,32.34184265136719,True,2.0,1.0,1,double_160bpm,160.0,sim_tau
23,5.730083465576172,5.740083694458008,10.000228881835938,2.5030531883239746,True,2.0,1.0,1,double_160bpm,160.0,sim_tau
24,1.509998798370361,1.504998803138733,-4.999995231628196,2.5696070194244385,True,2.0,1.0,1,double_160bpm,160.0,sim_tau
25,1.6099987030029297,1.614998698234558,4.999995231628418,12.766111373901367,True,2.0,1.0,1,double_160bpm,160.0,sim_tau
26,1.889998435974121,1.9299983978271484,39.999961853027344,12.810003280639648,False,2.0,1.0,1,double_160bpm,160.0,sim_tau
27,1.969998359680176,1.969998359680176,0.0,12.03394603729248,True,2.0,1.0,1,double_160bpm,160.0,sim_tau
28,2.2500040531158447,2.235003709793091,-15.000343322753906,47.55386352539063,True,2.0,1.0,1,double_160bpm,160.0,sim_tau
29,2.350006341934204,2.355006456375122,5.000114440917969,42.95223617553711,True,2.0,1.0,1,double_160bpm,160.0,sim_tau
30,2.6300127506256104,2.6300127506256104,0.0,10.741250991821287,True,2.0,1.0,1,double_160bpm,160.0,sim_tau
31,2.7300150394439697,2.745015382766724,15.00034332275435,6.8243279457092285,True,2.0,1.0,1,double_160bpm,160.0,sim_tau
32,3.010021448135376,3.015021562576294,5.000114440917969,8.356832504272461,True,2.0,1.0,1,double_160bpm,160.0,sim_tau
33,3.110023736953736,3.1150238513946533,5.000114440917525,111.88648986816406,True,2.0,1.0,1,double_160bpm,160.0,sim_tau
34,3.3900301456451416,3.375029802322388,-15.000343322753462,24.03891372680664,True,2.0,1.0,1,double_160bpm,160.0,sim_tau
35,3.470031976699829,3.480032205581665,10.000228881835938,1.9524081945419312,True,2.0,1.0,1,double_160bpm,160.0,sim_tau
36,3.7700388431549072,3.730037927627564,-40.00091552734331,14.051189422607422,False,2.0,1.0,1,double_160bpm,160.0,sim_tau
37,3.8500406742095943,3.8450405597686768,-5.000114440917525,41.28069305419922,True,2.0,1.0,1,double_160bpm,160.0,sim_tau
38,4.130046844482422,4.090045928955078,-40.00091552734375,17.620769500732422,False,2.0,1.0,1,double_160bpm,160.0,sim_tau
39,4.230049133300781,4.240049362182617,10.000228881835938,38.28450775146485,True,2.0,1.0,1,double_160bpm,160.0,sim_tau
40,4.510055541992188,4.495055198669434,-15.000343322754794,39.64917755126953,True,2.0,1.0,1,double_160bpm,160.0,sim_tau
41,4.610057830810547,4.615057945251465,5.000114440917969,15.403183937072754,True,2.0,1.0,1,double_160bpm,160.0,sim_tau
42,4.890064239501953,4.850063323974609,-40.00091552734375,13.724401473999023,False,2.0,1.0,1,double_160bpm,160.0,sim_tau
43,4.970066070556641,4.975066184997559,5.000114440917969,10.151163101196287,True,2.0,1.0,1,double_160bpm,160.0,sim_tau
44,5.250072479248047,5.245072364807129,-5.000114440917969,37.46595764160156,True,2.0,1.0,1,double_160bpm,160.0,sim_tau
45,5.350074768066406,5.325074195861816,-25.000572204589844,12.325538635253906,True,2.0,1.0,1,double_160bpm,160.0,sim_tau
46,5.6300811767578125,5.600080490112305,-30.000686645507812,14.665987014770508,False,2.0,1.0,1,double_160bpm,160.0,sim_tau
47,5.730083465576172,5.740083694458008,10.000228881835938,6.72233772277832,True,2.0,1.0,1,double_160bpm,160.0,sim_tau
48,1.509998798370361,1.4749988317489624,-34.999966621398706,12.723578453063965,False,2.0,1.0,1,double_160bpm,160.0,sim_tau
49,1.6099987030029297,1.614998698234558,4.999995231628418,14.255964279174805,True,2.0,1.0,1,double_160bpm,160.0,sim_tau
50,1.889998435974121,1.8499984741210935,-39.999961853027564,13.519842147827148,False,2.0,1.0,1,double_160bpm,160.0,sim_tau
51,1.969998359680176,1.959998369216919,-9.999990463257058,11.03384494781494,True,2.0,1.0,1,double_160bpm,160.0,sim_tau
52,2.2500040531158447,2.210003137588501,-40.00091552734375,18.368040084838867,False,2.0,1.0,1,double_160bpm,160.0,sim_tau
53,2.350006341934204,2.375006914138794,25.000572204589844,64.85167694091797,True,2.0,1.0,1,double_160bpm,160.0,sim_tau
54,2.6300127506256104,2.6300127506256104,0.0,10.75095558166504,True,2.0,1.0,1,double_160bpm,160.0,sim_tau
55,2.7300150394439697,2.745015382766724,15.00034332275435,1.8330641984939573,True,2.0,1.0,1,double_160bpm,160.0,sim_tau
56,3.010021448135376,3.015021562576294,5.000114440917969,8.310667037963867,True,2.0,1.0,1,double_160bpm,160.0,sim_tau
57,3.110023736953736,3.1200239658355717,10.000228881835938,8.21247386932373,True,2.0,1.0,1,double_160bpm,160.0,sim_tau
58,3.3900301456451416,3.375029802322388,-15.000343322753462,24.230438232421875,True,2.0,1.0,1,double_160bpm,160.0,sim_tau
59,3.470031976699829,3.455031633377075,-15.000343322753906,7.915555000305176,True,2.0,1.0,1,double_160bpm,160.0,sim_tau
60,3.7700388431549072,3.730037927627564,-40.00091552734331,14.270482063293455,False,2.0,1.0,1,double_160bpm,160.0,sim_tau
61,3.8500406742095943,3.8550407886505127,5.000114440918413,6.609854698181152,True,2.0,1.0,1,double_160bpm,160.0,sim_tau
62,4.130046844482422,4.090045928955078,-40.00091552734375,17.9107666015625,False,2.0,1.0,1,double_160bpm,160.0,sim_tau
63,4.230049133300781,4.250049591064453,20.000457763671875,5.37201452255249,True,2.0,1.0,1,double_160bpm,160.0,sim_tau
64,4.510055541992188,4.475054740905762,-35.00080108642667,13.512528419494627,False,2.0,1.0,1,double_160bpm,160.0,sim_tau
65,4.610057830810547,4.590057373046875,-20.000457763671875,7.725458145141602,True,2.0,1.0,1,double_160bpm,160.0,sim_tau
66,4.890064239501953,4.850063323974609,-40.00091552734375,13.676104545593262,False,2.0,1.0,1,double_160bpm,160.0,sim_tau
67,4.970066070556641,4.950065612792969,-20.000457763671875,7.255387306213379,True,2.0,1.0,1,double_160bpm,160.0,sim_tau
68,5.250072479248047,5.260072708129883,10.000228881835938,1.7794265747070312,True,2.0,1.0,1,double_160bpm,160.0,sim_tau
69,5.350074768066406,5.220071792602539,-130.0029754638672,20.416728973388672,False,2.0,1.0,1,double_160bpm,160.0,sim_tau
70,5.6300811767578125,5.600080490112305,-30.000686645507812,14.905776977539062,False,2.0,1.0,1,double_160bpm,160.0,sim_tau
71,5.730083465576172,5.690082550048828,-40.00091552734375,13.955232620239258,False,2.0,1.0,1,double_160bpm,160.0,sim_tau
0,0.4299997389316559,0.3849997818470001,-44.99995708465576,11.130328178405762,False,2.0,1.0,1,gmd_03_high_bpm138,138.0,sim_tau
1,0.749999463558197,,,0.0,False,2.0,1.0,1,gmd_03_high_bpm138,138.0,sim_tau
2,0.9699992537498474,0.9749992489814758,4.999995231628418,9.854544639587402,True,2.0,1.0,1,gmd_03_high_bpm138,138.0,sim_tau
3,1.6299986839294434,1.6399986743927002,9.999990463256836,31.150251388549805,True,2.0,1.0,1,gmd_03_high_bpm138,138.0,sim_tau
4,2.170002222061157,,,0.0,False,2.0,1.0,1,gmd_03_high_bpm138,138.0,sim_tau
5,2.510010004043579,2.520010232925415,10.000228881835938,1.3526573181152344,True,2.0,1.0,1,gmd_03_high_bpm138,138.0,sim_tau
6,2.710014581680298,2.695014238357544,-15.000343322753906,12.028718948364258,True,2.0,1.0,1,gmd_03_high_bpm138,138.0,sim_tau
7,3.030021905899048,,,0.0,False,2.0,1.0,1,gmd_03_high_bpm138,138.0,sim_tau
8,3.3700296878814697,3.34502911567688,-25.000572204589844,36.76814651489258,True,2.0,1.0,1,gmd_03_high_bpm138,138.0,sim_tau
9,3.490032434463501,3.470031976699829,-20.000457763671875,16.95500946044922,True,2.0,1.0,1,gmd_03_high_bpm138,138.0,sim_tau
10,4.230049133300781,4.205048561096191,-25.000572204589844,14271.453125,True,2.0,1.0,1,gmd_03_high_bpm138,138.0,sim_tau
11,4.450054168701172,4.440053939819336,-10.000228881835938,8.064979553222656,True,2.0,1.0,1,gmd_03_high_bpm138,138.0,sim_tau
12,4.9900665283203125,4.970066070556641,-20.000457763671875,12.6817045211792,True,2.0,1.0,1,gmd_03_high_bpm138,138.0,sim_tau
13,5.290073394775391,5.260072708129883,-30.000686645507812,11.23184585571289,False,2.0,1.0,1,gmd_03_high_bpm138,138.0,sim_tau
14,5.6300811767578125,,,0.0,False,2.0,1.0,1,gmd_03_high_bpm138,138.0,sim_tau
15,5.930088043212891,5.920087814331055,-10.000228881835938,17.1500244140625,True,2.0,1.0,1,gmd_03_high_bpm138,138.0,sim_tau
16,6.170093536376953,6.185093879699707,15.000343322753906,11.06048583984375,True,2.0,1.0,1,gmd_03_high_bpm138,138.0,sim_tau
17,6.710105895996094,6.740106582641602,30.000686645507812,9.95267391204834,False,2.0,1.0,1,gmd_03_high_bpm138,138.0,sim_tau
18,7.010112762451172,7.01511287689209,5.000114440917969,9.281139373779297,True,2.0,1.0,1,gmd_03_high_bpm138,138.0,sim_tau
19,7.370121002197266,7.355120658874512,-15.000343322753906,16.283279418945312,True,2.0,1.0,1,gmd_03_high_bpm138,138.0,sim_tau
20,7.710128784179687,7.685128211975098,-25.000572204588956,25.061399459838867,True,2.0,1.0,1,gmd_03_high_bpm138,138.0,sim_tau
21,7.95013427734375,7.955134391784668,5.000114440917969,5.615190029144287,True,2.0,1.0,1,gmd_03_high_bpm138,138.0,sim_tau
22,8.230140686035156,,,0.0,False,2.0,1.0,1,gmd_03_high_bpm138,138.0,sim_tau
23,8.570148468017578,8.550148010253906,-20.000457763671875,9.265156745910645,True,2.0,1.0,1,gmd_03_high_bpm138,138.0,sim_tau
24,8.670150756835938,8.660150527954102,-10.000228881835938,8.794057846069336,True,2.0,1.0,1,gmd_03_high_bpm138,138.0,sim_tau
25,9.13016128540039,9.120161056518556,-10.000228881834161,20.96886444091797,True,2.0,1.0,1,gmd_03_high_bpm138,138.0,sim_tau
26,9.45016860961914,9.445168495178224,-5.000114440916192,3.973164558410645,True,2.0,1.0,1,gmd_03_high_bpm138,138.0,sim_tau
27,9.690174102783203,9.715174674987791,25.000572204588067,8.390949249267578,True,2.0,1.0,1,gmd_03_high_bpm138,138.0,sim_tau
28,10.010181427001951,10.010181427001951,0.0,12.207758903503418,True,2.0,1.0,1,gmd_03_high_bpm138,138.0,sim_tau
29,10.330188751220703,10.330188751220703,0.0,1.6425659656524658,True,2.0,1.0,1,gmd_03_high_bpm138,138.0,sim_tau
30,10.890201568603516,,,0.0,False,2.0,1.0,1,gmd_03_high_bpm138,138.0,sim_tau
31,11.210208892822266,11.185208320617676,-25.000572204589844,37.44135284423828,True,2.0,1.0,1,gmd_03_high_bpm138,138.0,sim_tau
32,11.430213928222656,11.410213470458984,-20.000457763671875,9.14983081817627,True,2.0,1.0,1,gmd_03_high_bpm138,138.0,sim_tau
33,11.970226287841797,11.96022605895996,-10.000228881837714,41.62166213989258,True,2.0,1.0,1,gmd_03_high_bpm138,138.0,sim_tau
34,12.270233154296877,12.240232467651367,-30.00068664550959,12.868925094604492,False,2.0,1.0,1,gmd_03_high_bpm138,138.0,sim_tau
35,12.610240936279297,12.610240936279297,0.0,1.4617986679077148,True,2.0,1.0,1,gmd_03_high_bpm138,138.0,sim_tau
36,12.910247802734377,12.90024757385254,-10.000228881835938,8.81094741821289,True,2.0,1.0,1,gmd_03_high_bpm138,138.0,sim_tau
37,13.670265197753906,13.68526554107666,15.000343322753906,4.185895919799805,True,2.0,1.0,1,gmd_03_high_bpm138,138.0,sim_tau
38,13.950271606445312,13.940271377563477,-10.000228881835938,1.3695862293243408,True,2.0,1.0,1,gmd_03_high_bpm138,138.0,sim_tau
39,14.330280303955078,14.32528018951416,-5.000114440917969,17.593812942504883,True,2.0,1.0,1,gmd_03_high_bpm138,138.0,sim_tau
40,14.650287628173828,14.650287628173828,0.0,43.32590866088867,True,2.0,1.0,1,gmd_03_high_bpm138,138.0,sim_tau
41,14.89029312133789,14.87029266357422,-20.0004577636701,12.130030632019045,True,2.0,1.0,1,gmd_03_high_bpm138,138.0,sim_tau
42,15.21030044555664,,,0.0,False,2.0,1.0,1,gmd_03_high_bpm138,138.0,sim_tau
43,15.53030776977539,15.525307655334473,-5.000114440917969,8.032110214233398,True,2.0,1.0,1,gmd_03_high_bpm138,138.0,sim_tau
44,15.610309600830078,15.58030891418457,-30.000686645507812,12.08051300048828,False,2.0,1.0,1,gmd_03_high_bpm138,138.0,sim_tau
